Date,Total Inflows,Customers - DDS,Customers - EFT,T&S Collections,FX Sales,Other operations,Total Outflows,Tüpraş,Other Oil,Gas,Import payments (FX purchases),Tax,Operatioınal and Admin. Expenses,VIS Buyback Payments,Net Cashflow from Operations,Inflows- currency
2021-08-31,274561364.76,166098750,86434434.9,22028179.860000003,0.0,0,-141420321.9665,-68819968.4925,-23109646.9725,-10115850.695,-32258147.629,-43963.6825,-7072744.495000001,0,133141042.79349998,0.0
2021-09-01,58555906.6,27319500,24308072.735,6928333.865,0.0,0,-43395498.99250001,-29789273.19,-5840068.7525,-2366235.865,0,-4158686.3325,-1210262.6875,-30972.165,15160407.607499994,0.0
2021-09-02,31667864.69,6105250,18881880.892500002,6680733.7975,0.0,0,-41881053.5925,-29703767.7625,-7510460.015,-3646223.5749999997,0,-164828.0925,-855774.1475000014,0,-10213188.9025,0.0
2021-09-03,49674124.64,19012500,22842062.5825,7819562.057500001,0.0,0,-79348398.11,-11535272.9825,-6768782.3075,-3530852.35,-3327920.0000000005,-231032.865,-1896766.235,-52057771.37,-29674273.47,0.0
2021-09-06,152078443.1175,81182500,48220779.36750001,22675163.75,0.0,0,-102339741.0425,-62860399.2725,-21292265.4075,-6537078.92,0,-1993858.7975,-6281138.644999998,-3375000,49738702.075,0.0
2021-09-07,51618760.315,28897500,17667121.7875,5054138.5275,0.0,0,-66696044.305,-22787154.88,-6615833.7125,-2403095.5974999997,-31018125,-97.35,-3060229.8475000006,-811507.9175,-15077283.990000002,0.0
2021-09-08,49449163.1325,27277000,17171814.7675,5000348.365,0.0,0,-40005618.3325,-26439249.8325,-2449051.85,-5706515.802499998,0,-934107.965,-4476692.882500002,0,9443544.799999997,0.0
2021-09-09,53259938.21750001,24041500,22765258.267500006,6453179.95,0.0,0,-84409908.247293,-23962088.46,-5852888.819999999,-1893173.0650000002,-42459236.152293,-5656634.27,-4585887.4799999995,0,-31149970.029792987,0.0
2021-09-10,74679911.64750001,39802000,27984918.092499997,6892993.555,0.0,0,-62660448.337500006,-8154726.1075,-9758393.2325,-3239540.4675,-1054212.5,-37415983.145,-2931704.0525000007,-105888.8325,12019463.310000002,0.0
2021-09-13,145120541.425,75968000,47176431.4325,21976109.9925,0.0,0,-113976606.6075,-54909509.2,-20461392.7925,-13157565.6325,-19027125,-148701.92,-5103268.425000001,-1169043.6375,31143934.81750001,0.0
2021-09-14,68896856.365,40935250,22500832.945,5460773.42,0.0,0,-51440450.417500004,-10579879.4525,-5609206.1625,-3569396.0275,-25262999.999999996,-3602303.4425,-2771999.6774999998,-44665.655,17456405.94749999,0.0
2021-09-15,100590939.46750002,55788250,39469275.5825,5333413.885,0.0,0,-63405686.1875,-13423506.705,-6290376.445,-2503782.645,-39007250,-161777.785,-1942717.9700000002,-76274.6375,37185253.280000016,0.0
2021-09-16,44893391.6825,24014000,16036243.9575,4843147.725,0.0,0,-53973690.5975,-34240652.0425,-6539693.3925,-3231616.27,0,-5004721.5075,-4957007.385,0,-9080298.915,0.0
2021-09-17,35212534.3975,6426500,23059589.0125,5726445.385,0.0,0,-18772019.020000003,-11566276.505,-3248837.955,-2808621.9050000003,0,-162538.825,-795928.8349999995,-189814.995,16440515.377499998,0.0
2021-09-20,127589154.83999999,67573000,40883626.262499996,15257528.577499999,0.0,3875000,-165465330.275,-68882214.7375,-22426907.5,-4079508.77,0,-2941872.56,-5345846.3875,-61788980.32,-37876175.43500002,0.0
2021-09-21,56900489.9225,31802000,19964423.872499995,4509066.050000001,0.0,625000,-32102220.22,-13649589.415,-6357015.592499999,-2978117.5575,-5899881.805,0,-2822567.8875,-395047.9625,24798269.7025,0.0
2021-09-22,65653983.81999999,33667250,23788772.709999997,8197961.11,0.0,0,-33254699.064999998,-13878971.1575,-9281461.75,-1232136.75,0,-3478941.915,-883187.4925,-4500000,32399284.754999995,0.0
2021-09-23,52475583.4575,25261750,20607782.5225,4356050.9350000005,0.0,2250000,-33301445.532500003,-23704978.905,-7342245.75,-1149065.75,0,-287036.5975,-318118.53,-500000,19174137.925,0.0
2021-09-24,50619958.175,18818500,23204096.7375,5852860.5675,0.0,2744500.87,-44568999.402499996,-18406845.2075,-5523523.5,-7343177.5,-4139920,-3395463.46,-5062673.655,-697396.08,6050958.772500001,0.0
2021-09-27,158077563.39,93006000,47058283.47,18013279.92,0.0,0,-193498329.3525,-78030343.44,-24007658.667499997,-6459472.4325,-29425981.25,-52958984.67,-2580594.2500000047,-35294.6425,-35420765.962500006,0.0
2021-09-28,61617133.55250001,30016000,25369616.055000003,6231517.4975,0.0,0,-93235940.3325,-6576700.86,-5886612.9525,-2687753.1075,-73357951.25,-3566943.0050000004,-1080559.4174999995,-79419.74,-31618806.779999986,0.0
2021-09-29,60489545.9075,32695000,22745588.5925,5048957.315,0.0,0,-31212328.02,-24915370.84,-1830172.9625000001,-2641107.1825,-128986.24999999999,-50745.7425,-1645945.0424999995,0,29277217.8875,0.0
2021-09-30,148125503.9675,89822750,51006455.934999995,7296298.0325,0.0,0,-54890285.36,-29214553.577499997,-11700981.092500001,-8127842.0575,-386280,-4441685.4575,-1018943.1749999975,0,93235218.6075,0.0
2021-10-01,42140466.582499996,18574000,18257267.0825,5309199.5,0.0,0,-27792858.697499998,-14586397.395,-5750455.245,-1800465.925,0,-2915210.54,-2401662.49,-338667.1025,14347607.884999998,0.0
2021-10-04,83178115.4575,30492750,38018234.2325,14667131.224999998,0.0,0,-154480338.34750003,-79552621.3975,-19669941.935,-6220791.9625,-45176785,-172328.12,-3687869.932499999,0,-71302222.89000003,0.0
2021-10-05,66127471.87,34130000,22274012.79,9723459.08,0.0,0,-55293291.18000001,-7100402.3875,-5590741.8025,-3557879.7449999996,0,-11086887.967500001,-1841613.285,-26115765.9925,10834180.68999999,0.0
2021-10-06,50159560.732499994,25419500,19417118.175,5322942.5575,0.0,0,-36469244.2,-23141491.1025,-4281152.58,-2213706.6275,0,-64966.975,-6717481.262499999,-50445.6525,13690316.532499991,0.0
2021-10-07,50264125.0625,24406250,19327048.645,5405826.4175,0.0,1125000,-25904268.250000004,-13735068.6325,-6066840.2875,-2073249.17,0,-1251158.33,-2689612.865,-88338.965,24359856.812499996,0.0
2021-10-08,50352797.2225,24375250,20214231.719999995,5763315.5025,0.0,0,-66512341.394999996,-12764693.0825,-5701250.6225,-1659635.9675,-36640053.75,-4589143.1275,-3988079.01,-1169485.835,-16159544.1725,0.0
2021-10-11,156902302.2725,92591250,48319100.315,15991951.9575,0.0,0,-129870810.08999997,-79111851.38,-10976229.559999999,-9335157.8,-3007579.3775,-17013413.8975,-10213327.915,-213250.16,27031492.182500035,0.0
2021-10-12,65059354.087500006,31540250,26109091.310000002,7410012.7775,0.0,0,-80272076.76249999,-12422191.8675,-6475355.677499999,-2736918.8975,-49835607.5,-5987870.3975,-1539716.0225,-1274416.4000000001,-15212722.674999982,0.0
2021-10-13,51412033.847500004,25054250,20440523.4675,5917260.380000001,0.0,0,-70184100.565,-19233566.2975,-7041170.865,-2390155.2399999998,-33858750,-80617.1325,-7579841.030000001,0,-18772066.717499994,0.0
2021-10-14,62748009.23,26359000,26991687.567499995,9397321.662500001,0.0,0,-52481433.162499994,-35169429.7175,-12603697.0175,-2695751.2774999994,0,-87215.055,-1925340.0950000011,0,10266576.067500003,0.0
2021-10-15,118003476.7475,54944750,53912871.9725,6512720.86,0.0,2633133.915,-68901427.77,-13481240.7325,-20436573.622500002,-2602124.0300000003,-22982500,-4967891.7375,-4018296.8899999997,-412800.7575,49102048.97750001,0.0
2021-10-18,131866476.72,73400500,43774002.432500005,14691974.2875,0.0,0,-88624501.8325,-53179715.4475,-21510063.69,-7662321.045,0,-147410.145,-6112512.632499998,-12478.8725,43241974.8875,0.0
2021-10-19,35788810.265,13287500,17002364.057499997,5498946.2075,0.0,0,-33410244.679999996,-13418379.34,-6740202.49,-3532943.1875,0,-7524003.455,-2028124.0525,-166592.155,2378565.5850000046,0.0
2021-10-20,58279195.027499996,31564000,19334304.869999997,7380890.1575,0.0,0,-80749641.0675,-21464940.2575,-5530614.9025,-3942319.9425000004,-109654.485,0,-1455523.0674999994,-48246588.4125,-22470446.04,0.0
2021-10-21,63373055.405,27352500,26505296,9515259.405000001,0.0,0,-100131726.3025,-33494058.0775,-7037401.92,-2950844.8499999996,-46295000,-7650461.4575,-2503305.26,-200654.7375,-36758670.89749999,0.0
2021-10-22,53433712.1725,21608000,24923226.907500003,6902485.265000001,0.0,0,-30578455.865,-21924707.05,-3139478.2175,-3241105.3424999993,0,-6271.7,-2256406.215,-10487.34,22855256.3075,0.0
2021-10-25,161986209.56,90214000,50172634.6175,21599574.942499995,0.0,0,-112084735.5575,-62420684.1975,-20251795.2225,-6922319.18,0,-14671367.9525,-7444903.195,-373665.81,49901474.0025,0.0
2021-10-26,62272430.1125,34481000,21722812.884999998,6068617.2275,0.0,0,-31800083.862499997,-14151342.735,-6691386.5325,-2113406.485,0,-6777262.32,-1893270.2225000001,-173415.5675,30472346.25,0.0
2021-10-27,96688429.1475,28501250,57991034.21999999,10196144.9275,0.0,0,-58330497.487500004,-33195932.81,-9120213.727500001,-8340491.9525,-4502430,-893477.395,-2205941.9525,-72009.65,38357931.65999999,0.0
2021-10-28,134797029.9125,63390500,66059056.92249999,5347472.99,0.0,0,-34396165.042500004,-19555220.3725,-10229208.360000001,-3152008.7275,0,-598884.0725,-731331.0349999992,-129512.475,100400864.86999999,0.0
2021-11-01,144981453.625,70383000,52721778.98750001,21876674.6375,0.0,0,-219986303.4125,-77033702.4725,-19336603.515,-15158448.212499999,-97724750,-4365813.9275,-6366985.285000004,0,-75004849.7875,0.0
2021-11-02,53616035.1125,19100250,24791861.7125,9723923.4,0.0,0,-54806704.802499995,-31279018.265,-8408221.24,-8450341.405,0,-5283652.245,-973627.9100000001,-411843.7375,-1190669.6899999976,0.0
2021-11-03,59250324.019999996,25183250,26891984.080000002,7175089.94,0.0,0,-121333395.66250002,-34882709.1925,-6531655.1225,-3882647.1125,-38530000,-7932882.68,-691973.8725000005,-28881527.6825,-62083071.64250003,0.0
2021-11-04,56092170.5325,23728500,24015902.4875,8347768.045,0.0,0,-37409196.39,-29896694.4225,-2201855.19,-1749391.7924999997,0,-1108985.7025,-2147035.71,-305233.5725,18682974.1425,0.0
2021-11-05,52981962.845,20296000,26404637.43,6281325.415,0.0,0,-40591811.707499996,-22753550.2975,-7112986.16,-2126560.1574999997,0,-5946145.84,-2555741.2725,-96827.98,12390151.137500003,0.0
2021-11-08,128645118.065,71519000,42172949.56499999,14953168.5,0.0,0,-105347858.74499999,-61625939.052499995,-29288920.2775,-6515573.0775,0,-1662783.3350000002,-5629643.002500002,-625000,23297259.320000008,0.0
2021-11-09,49540947.7275,26304500,17611974.28,5624473.4475,0.0,0,-28544394.514999997,-13877739.559999999,-5112667.8950000005,-2075580.8525,0,-4039301.4875,-3338443.4974999987,-100661.2225,20996553.212500002,0.0
2021-11-10,94769287.0125,46351000,33454714.904999997,14963572.1075,0.0,0,-24973042.6125,-4683913.84,-188589.455,0,0,-8344178.685,-11756360.6325,0,69796244.4,0.0
2021-11-11,61003237.1275,25108500,27437105.3825,8457631.745000001,0.0,0,-30394836.345,-10324868.985,-5232520.37,-13541652.872499999,0,-253323.84,-769772.0324999988,-272698.245,30608400.7825,0.0
2021-11-12,51083978.22,20768750,21937218.1175,8378010.1025,0.0,0,-61852449.0025,-47126518.265,-6929605.5,-4803733.75,0,-149467.915,-2541691.7875,-301431.785,-10768470.782499999,0.0
2021-11-15,208593914.365,115389750,75892739.465,17311424.900000002,0.0,0,-95321694.454457,-43760719.65,-21897841.25,-14156114.75,-71145.771957,-7191645.91,-7359245.140000001,-884981.9825,113272219.91054301,0.0
2021-11-16,55558993.9475,28288750,22157831.0625,5112412.885,0.0,0,-68328613.2525,-9081297.365,-7713287.455,-2896753.25,-40552000,-5746241.8225,-2300701.4525000006,-38331.9075,-12769619.305,0.0
2021-11-17,40981390.335,11448000,19028405.16,10504985.175,0.0,0,-63975880.9225,-17831690.3325,-1444531.24,-8484978.4375,0,-31322091.905,-4892589.0075,0,-22994490.5875,0.0
2021-11-18,56856455.65,27764250,23519949.7725,5572255.8774999995,0.0,0,-106883146.5375,-25010932.09,0,-5716061.4825,0,-8514647.4025,-4866926.535,-62774579.027499996,-50026690.887499996,0.0
2021-11-19,71091004.21,24263750,36190896.93,7386357.28,0.0,3250000,-114342414.91749999,-41737981.945,-2872243.9524999997,-1316852.14,-60378450,-4465916.9075,-3526420.92,-44549.0525,-43251410.707499996,0.0
2021-11-22,160245316.5225,83364000,55866291.585,16765024.9375,0.0,4250000,-220067251.85,-65294521.91500001,-13715863.787500001,-7993637.99,-125657125,-57197.88,-7348905.277499998,0,-59821935.327499986,0.0
2021-11-23,83481973.54499999,35609250,34110903.474999994,11511820.07,0.0,2250000,-30374386.225000005,-14222779.44,-10611700.572500002,-2694958.045,0,-16792.79,-2740680.4674999993,-87474.91,53107587.31999998,0.0
2021-11-24,94654540.24750002,33565750,40414397.267500006,8749392.98,0.0,11925000,-38659935.895,-11522471.565,-6062024.1225000005,-2543471.4625000004,0,-5131526.5525,-1510403.335,-11890038.8575,55994604.352500014,0.0
2021-11-25,96384674.5225,54053750,34868452.0175,7462472.504999999,0.0,0,-30505198.4125,-15287048.4625,-3388198.67,-3743875.0025,0,-5704160.215,-2381916.0625,0,65879476.10999999,0.0
2021-11-26,64487783.82000001,26640500,26678866.9325,11168416.8875,0.0,0,-32107412.5275,-19278360.83,-3408687.6525,-1754098.4425000001,0,-6756836.53,-909429.0725000007,0,32380371.292500008,0.0
2021-11-29,161502867.91250002,84782250,60033407.80000001,16687210.1125,0.0,0,-205012150.0125,-84270251.165,-21861699.7775,-16388310.045,-76126052.5,-2999926.76,-3312615.0999999996,-53294.665,-43509282.099999964,0.0
2021-11-30,158838503.94749996,92690750,60825482.657499984,5322271.29,0.0,0,-110540654.50500001,-36517571.075,-6293196.035,-3374752.6450000005,-61329110,-637633.575,-2372164.7275,-16226.4475,48297849.44249995,0.0
2021-12-01,45638706.165,19269000,19778114.07,6591592.095000001,0.0,0,-52453472.3425,-14310205.6275,-22151057.810000002,-4029145.115,0,-10854053.0475,-1083510.7424999997,-25500,-6814766.177500002,496.25
2021-12-02,35447548.550000004,10444500,19074536.632500004,5928511.9175,0.0,0,-48679908.5,-31176922.8575,-9705312.6125,-7107109.6425,0,-227722.0525,-462841.33499999903,0,-13232359.949999996,6105.0
2021-12-03,51011802.6225,21430750,23314558.029999997,6266494.5925,0.0,0,-109313986.36250001,-26052589.9825,-15141088.625,-2822501.235,-517098.75000000006,-243741.1325,-2870487.6174999992,-61666479.02,-58302183.74000001,1309855.0
2021-12-06,153496347.715,70951750,55440973.47750001,22103624.2375,0.0,5000000,-116354442.48749998,-66716711.105,-29695088.1175,-10170743.07,0,-5618388.5525,-4018075.3175,-135436.325,37141905.22750002,83851.095
2021-12-07,75486425.88250001,34978250,28450545.0725,11807630.810000002,0.0,250000,-41087135.475,-30672766.5825,-1106987.26,-4294461.31,-1657756.4125,0,-2710544.767500001,-644619.1425,34399290.407500006,3362976.25
2021-12-08,80257792.93,37999500,34565581.795,7692711.135,0.0,0,-36822046.47,-26865405.0475,-1576608.235,-2905693.8625,0,-30804.5525,-2303993.5975,-3139541.175,43435746.46000001,43239.305
2021-12-09,72069842.33,30040750,28701648.470000003,11702443.86,0.0,1625000,-102443346.98750001,-35026955.1225,-2286513.5,-2463798.75,-44635500,-12063948.48,-4990181.0775,-976450.0575,-30373504.657500014,250.0
2021-12-10,89712942.595,43573500,36245308.6275,9894133.967500001,0.0,0,-95279395.27749999,-19666141.455,-10435708.675,-3910311.6299999994,-38027000,-17120712.0825,-3811120.9525,-2308400.4825,-5566452.68249999,906319.935
2021-12-13,156140101.14,91840250,46141131.809999995,18158719.33,0.0,0,-133086813.7525,-77582915.1175,-25768801.945,-9544505,-15601555,-501264.25,-4007250.4399999976,-80522,23053287.387499988,1330712.5
2021-12-14,80283684.8175,33685250,32258169.965,14340264.8525,0.0,0,-73464150.08749999,-21899471.7725,-7258149.95,-5560678.4125,0,-27136.2675,-37963668.3025,-755045.3825000001,6819534.730000004,1164112.5
2021-12-15,133869760.84,68745500,57367851.684999995,7756409.155,0.0,0,-53265037.550000004,-11252413.4275,-9957218.915,-2112849.25,-25588500,-256451.375,-4097604.5825000014,0,80604723.28999999,367972.81000000006
2021-12-16,56063548.06,24439250,24002251.387500003,7622046.672499999,0.0,0,-42858794.23250001,-12649309.6225,-14716238.255,-7019661.955,0,-6611809.9725,-1341615.835000001,-520158.5925,13204753.827499993,12935.2625
2021-12-17,48567236.129999995,11298000,28348070.4875,8921165.6425,0.0,0,-123286966.545,-19147031.58,-8790540.9375,-2556339.0525,-88632499.99999999,-237186.73,-2044555.9625000004,-1878812.2825,-74719730.415,1387342.2974999999
2021-12-20,175505505.8375,99050000,57521085.532500006,18934420.305,0.0,0,-243667581.0625,-84716951.58,-11565781.977500001,-13786908.737499997,-35077500,-14568991.9075,-9818854.97,-74132591.89,-68162075.225,1547803.33
2021-12-21,83279669.99499999,46556750,27631124.322499998,9091795.6725,0.0,0,-88834472.51500002,-25635310.84,-3787046.33,-3800777.96,0,-10384470.3475,-44648916.1,-577950.9375,-5554802.520000026,262.5
2021-12-22,69871754.50750001,35000750,24879432.622500002,8241571.885,0.0,1750000,-60768066.1725,-10843773.35,-16741066.79,-3894202.75,0,-2205347.215,-26585349.5675,-498326.5,9103688.335000008,263817.6825
2021-12-23,82140366.47749999,23979750,38492692.419999994,16792924.057499997,0.0,2875000,-72974975.89,-45829230.72,-7662605.117500001,-3066685.4225,0,-32.5,-16379172.129999999,-37250,9165390.587499991,827050.0
2021-12-24,78687877.34,23115750,41737896.075,13834231.265,0.0,0,-76909661.56500001,-29100474.83,-19200207.1225,-1855451.61,-17685000,-1814615.3375,-3252725.7625,-4001186.9025,1778215.774999991,3335550.0
2021-12-27,184574807.26250002,105283250,58061339.302499995,21230217.96,0.0,0,-164627582.53250003,-99668680.2475,-26721391.495,-8312886.705,-4822500,-11616680.505,-12110443.58,-1375000,19947224.72999999,765835.145
2021-12-28,56959025.629999995,25490000,23871621.682499997,7597403.9475,0.0,0,-52925383.8975,-14733520.8725,-554420.825,-12697285.3925,-17252750,-1154185.8225,-5064833.13,-1468387.855,4033641.7324999943,0.0
2021-12-29,68776254.615,29897250,33738674.6575,5140329.9575,0.0,0,-53269777.7825,-22614782.9,-10858751.782499999,-2940452.23,-9046875,-1671020.585,-4188544.9000000027,-1949350.385,15506476.832499996,723175.0
2021-12-30,125343397.11999999,70641000,48841952.074999996,5860445.045,0.0,0,-70571668.3525,-25158652.22,-10977185.6225,-2361020.2075,-10560400,-15246105.6525,-5441717.449999999,-826587.2,54771728.76749998,0.0
2021-12-31,115680041.265,55486500,44279911.065,15913630.2,0.0,0,-50334064.4075,-29800036.0075,-8023805.11,-3507602.2199999997,0,-300000,-7198588.545000001,-1504032.525,65345976.8575,0.0
2022-01-03,132332877.825,74806250,43322870.5925,14203757.232499998,0.0,0,-147921709.63,-100462957.715,-25617678.065,-17870782.042499997,0,-217743.3775,-3706485.2074999996,-46063.2225,-15588831.804999992,0.0
2022-01-04,49815778.0625,13586750,27604028.062499996,7500000,0.0,1125000,-58428571.5675,-21312080.745,-8979857.8875,-4580519.6575,-16625000,-2348167.4,-4489613.0675,-93332.81,-8612793.505000003,513562.4875
2022-01-05,86299889.02,47730250,30204333.544999998,6865305.475000001,0.0,1500000,-142806867.2975,-25594056.9475,-11369456.8275,-2245723.4375,-16841250,-10585033.9075,-4446682.3725,-71724663.805,-56506978.27750002,1264420.0
2022-01-06,63487937.205,19084000,27712818.064999998,12566119.14,0.0,4125000,-47751270.45,-16924310.4575,-3288925.5325,-2176274.245,-17093750,-4299259.515,-3837086.2175000003,-131664.48249999998,15736666.754999995,504180.0
2022-01-07,91220153.3625,35274250,43909407.37500001,11286495.9875,0.0,750000,-52013040.217499994,-4775707.0475,-8914117.0425,-2623996.97,-17327500,-5211132.145,-12816700.502500001,-343886.51,39207113.145,187.5
2022-01-10,191323231.675,118706750,58855966.3,12260515.375,0.0,1500000,-179524825.89499998,-82053780.7475,-31606241.0475,-12608928.47,-17302500,-28587792.767500002,-7224909.945,-140672.91749999998,11798405.780000031,31588.6375
2022-01-11,73085536.0775,48519750,21423177.8275,3142608.25,0.0,0,-115595730.79249999,-44382885.19,-13370481.0325,-2512778.2875,-34530000,-8584347.9825,-11914962.032499999,-300276.2675,-42510194.71499999,2037764.6825
2022-01-12,74036790.865,42817250,27062513.875000004,4157026.9899999998,0.0,0,-63247300.805,-16829692.415,-5540680.695,-1602238.4125,-34550000,-279389.64,-4268219.8525,-177079.79,10789490.059999995,50.0
2022-01-13,64481439.98,28979000,23631532.205000002,11870907.775,0.0,0,-71115357.465,-17887772.3175,-2851485.7175000003,-2392592.0650000004,-33847500,-8700720.2375,-5435287.1275,0,-6633917.485000007,491601.775
2022-01-14,102504577.93,43808250,44524758.342499994,14171569.5875,0.0,0,-67584946.88,-21577428.3075,-1973147.1025,-3610166.9999999995,-33850000,-1500228.76,-5049967.1450000005,-24008.565000000002,34919631.05000001,2555607.02
2022-01-17,233436385.5325,129565750,91462902.525,12407733.0075,0.0,0,-144945196.505,-70755131.31,-10582940.9825,-7456857.255000001,-33762500,-11612845.81,-10774921.1475,0,88491189.0275,8667.93
2022-01-18,49987265.302499995,15543250,29206382.564999998,5237632.7375,0.0,0,-78106871.9975,-24589040.6625,-13137947.5175,-2484878.0925,-33667500,-2286537.9675,-1931893.5524999998,-9074.205,-28119606.695000008,2500175.0
2022-01-19,124521084.47460002,39399250,29547451.122500002,9057894.61,40016488.74210001,6500000,-116943360.38749999,-27716060.04,-9008525.6675,-1583648.0575,0,-275959.265,-3617009.815,-74742157.5425,7577724.087100029,1750.0
2022-01-20,93738680.15249999,32732250,39225152.0425,18170493.6525,0.0,3610784.4575,-89523780.0125,-19374894.93,-8126906.535,-1333024.9075,-57637500,-223530.7,-2128042.1675,-699880.7725,4214900.139999986,22894.36
2022-01-21,66549814.3475,28737750,32635921.834999997,2926142.5125,0.0,2250000,-112830938.9275,-59033035.0975,-15685776.185,-1046384.0925,-21828625,-4933813.32,-9529745.307500001,-773559.925,-46281124.58,686270.4325
2022-01-24,173102835.89749998,111821500,52742628.637499996,8538707.26,0.0,0,-176661371.84249997,-116592457.24499999,-30525429.71,-15081737.11,-95311.25,-2548049.3875,-3340896.4375,-8477490.7025,-3558535.944999993,1871077.75
2022-01-25,107746624.8375,62487500,36978623.395,8280501.442500001,0.0,0,-117598792.59250002,-11965854.457500001,-4326465.855,-3645411.5775,-34854900,-55782159.120000005,-6856750.59,-167250.9925,-9852167.75500001,1755437.5
2022-01-26,56430248.8875,30546500,18758748.887500003,7125000,0.0,0,-84215777.455,-36904004.685,-12026057.2375,-3098693.875,-23668750,-5851590.129999999,-2664469.0275000003,-2212.5,-27785528.567499995,1670632.73
2022-01-27,63285380.1425,30398000,25276496.824999996,7610883.3175,0.0,0,-53888810.294999994,-9074860.27,-13754653.5075,-3179535.07,-23835000,-985212.9375,-3059548.51,0,9396569.847500004,192187.7475
2022-01-28,71367484.7625,32179750,35424789.0975,3762945.665,0.0,0,-81939753.03250001,-30885924.63,-19405594.51,-2611005.78,-23893625,-295223.525,-4812666.1725,-35713.415,-10572268.27000001,100525.0
2022-01-31,281439961.0175,176197500,96153796.5525,9088664.465,0.0,0,-173831856.2275,-47920600.0675,-70757102.495,-9224297.0575,-33412500,-4703615.3775,-7813741.23,0,107608104.78999999,988116.515
2022-02-01,66377819.49999999,40059500,21083118.115,5235201.385,0.0,0,-75682834.3175,-20383102.465,-7550906.805,-3425531.8075,-42533962.5975,0,-1002190.7375,-787139.905,-9305014.817500003,0.0
2022-02-02,51305044.10499999,14983750,24308313.964999992,6262980.140000001,0.0,5750000,-88582340.93500002,-30772350.645,-14878605.16,-4553076.8425,-23519125,-11613483.9325,-3093303.6225,-152395.7325,-37277296.83000003,0.0
2022-02-03,77556306.6425,32972250,35143725.175,4690331.4675,0.0,4750000,-171400306.095,-21046360.5025,-23845048.1825,-1219864.66,-37499000,-67388.9725,-11119180.05,-76603463.7275,-93843999.4525,0.0
2022-02-04,78153936.57,19848250,40251675.129999995,12929011.44,0.0,5125000,-29147427.7675,-16590897.925,-5915684.555000001,-2680752.3,-1356860,-386713.54,-2205367.3875,-11152.06,49006508.802499995,0.0
2022-02-07,220875506.685,131246750,68292531.87,21336224.814999998,0.0,0,-218013849.15000004,-95784630.7525,-31682941.26,-11123898.3475,-74547000,-203730.6775,-4274436.37,-397211.7425,2861657.5349999666,1125386.15
2022-02-08,82352814.59499998,53024250,24197469.884999994,5131094.71,0.0,0,-42142619.1475,-26679774.195000004,-6094505.7925,-3349167.45,0,-382448.305,-5168578.9325,-468144.4725,40210195.44749998,1583825.0875
2022-02-09,57928418.13,34985750,19186617.260000005,3756050.87,0.0,0,-21764833.707500003,-6623511.1825,-8166319.6375,-2830737.5650000004,0,-1176118.445,-2591508.9025,-376637.975,36163584.4225,250.0
2022-02-10,116320660.64999999,68655000,38831176.732499994,8834483.9175,0.0,0,-102320777.42999999,-34292871.83,-7206098.305,-3240458.4925,0,-51177229.89,-4805999.68,-1598119.2325,13999883.219999999,6237.275
2022-02-11,61218730.11,31535000,27112481.955,1571248.155,0.0,1000000,-36186929.62500001,-17244269.137500003,-11960878.0775,-2512258.5,0,-1293785.92,-2593999.365,-581738.625,25031800.484999992,250.0
2022-02-14,212194284.2775,134172750,65741902.224999994,12279632.0525,0.0,0,-123238838.515,-75481596.95750001,-22142249.725,-10855041.8275,0,-9099472.995,-5639005.6125,-21471.3975,88955445.7625,1265706.7725
2022-02-15,161734133.785,85137750,66130649.190000005,7723805.27,0.0,2741929.325,-150811322.66,-24125836.765,-676289.1575,-5048069.8325,-107231375,-8589623.3525,-4223268.3725,-916860.18,10922811.125,70074.97
2022-02-16,74241892.63250001,39547750,25913148.225,5969401.32,0.0,2811593.0875,-29583992.5375,-20188000.0975,-2325935.85,-4950735.2675,0,-499369.72,-1446961.3900000006,-172990.2125,44657900.095000006,0.0
2022-02-17,36555335.45249999,10040000,17276684.217499994,4238651.235,0.0,5000000,-69081376.55499999,-39856965.77249999,-16399492.6225,-2557740.4675000003,0,-7816615.65,-2315545.865,-135016.17750000002,-32526041.1025,87243.8125
2022-02-18,73195082.1,38140250,29782228.884999998,5272603.215,0.0,0,-142660608.685,-32639131.7875,-141744.875,-2139326.18,0,-223068.1175,-2791745.8725,-104725591.8525,-69465526.58500001,96894.8625
2022-02-21,224986977.30547604,118337000,76106420.79,28026086.21,2517470.305476,0,-186199507.45,-104135274.74499999,-56493985.572500005,-8801253.53,0,-8716763.0725,-8044475.34,-7755.19,38787469.85547605,0.0
2022-02-22,92585497.85148926,43861750,33795520.839999996,8126017.8100000005,4302209.20148925,2500000,-87748973.11500001,-53779596.225,-888089.4325,-6487291.1775,-24100125,-36143.125,-2286318.6175,-171409.5375,4836524.736489251,1622563.7
2022-02-23,81060361.14275,45128750,27774390.834999993,3237462.3874999997,1544757.92025,3375000,-77469501.22249998,-50663049.8675,-17791591.1725,-2381740.1875,-4714295,-262132.585,-1003298.4425,-653393.9675,3590859.9202500135,10300.375
2022-02-24,96831430.75250001,48641000,40327494.74250001,4218791.5725,394144.4375,3250000,-104083377.16,-27692915.974999998,-7277772.962499999,-15659097.1975,-35503750,-16323813.12,-1142076.8650000002,-483951.04,-7251946.407499984,250.0
2022-02-25,122081183.15499997,70446000,45978294.93249998,5656888.2225,0.0,0,-169020851.6,-18488148.392500002,-17115917.5175,-3347032.7625,-74009250,-45700684.8475,-10359818.08,0,-46939668.44500002,12770.1325
